Given credit (NT$);Education;Age;Past, monthly payment (-1);Past, monthly payment (-2);Past, monthly bill (-1);Past, monthly bill (-2);Prev. payment in NT$ (-1);Prev. payment in NT$ (-2);Y;Gender_female;Gender_male;Marital status_married;Marital status_others;Marital status_single
0.6;0.0;0.0;0.717948717948718;0.14391262817488176;0.1521636714620582;0.7094594594594594;0.6909090909090909;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.33999999999999997;0.75;1.0;0.10256410256410253;0.3046678098350845;0.3467849427770373;0.11711711711711711;0.1827272727272727;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.27999999999999997;1.0;0.5;0.20512820512820518;0.3324145788498498;0.3080100657259732;0.14414414414414414;0.15618181818181817;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.98;0.0;0.0;0.6153846153846153;0.07739403634354897;0.127878383968378;0.3279279279279279;0.014727272727272726;1.0;0.0;1.0;0.0;1.0;0.0;0.0
0.33999999999999997;0.5;0.5;0.33333333333333337;0.1607206564395291;0.1977007399917268;0.7657657657657658;0.13636363636363635;3.0;0.0;1.0;0.0;1.0;0.0;0.0
0.98;0.5;0.5;0.17948717948717952;0.1979043191051063;0.24277244105345405;0.13657657657657657;0.11818181818181818;3.0;1.0;1.0;0.0;1.0;0.0;0.0
0.11999999999999998;0.5;0.5;0.46153846153846156;0.4738298827293338;0.5209702624442708;0.36261261261261263;0.19045454545454543;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.07999999999999999;1.0;1.0;0.20512820512820518;0.21021256027528112;0.24657581468033277;0.0;0.24545454545454545;1.0;1.0;0.0;1.0;0.0;0.0;1.0
0.07999999999999999;0.5;0.5;0.6410256410256411;0.23168149333087823;0.27453233442110586;0.09009009009009009;0.0;2.0;1.0;1.0;0.0;1.0;0.0;0.0
0.24000000000000002;0.25;0.25;0.7692307692307693;0.06700194492076463;0.10696557429792711;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.37999999999999995;0.0;0.0;0.923076923076923;0.9440576341017113;0.9615813301466194;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
0.0;1.0;1.0;0.8974358974358975;0.07849884340510743;0.13105552236061957;0.2072072072072072;0.0;2.0;1.0;0.0;1.0;1.0;0.0;0.0
0.39999999999999997;1.0;0.25;0.23076923076923073;0.06815853981333364;0.10868915751252471;0.02702702702702703;0.10536363636363635;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.24000000000000002;0.75;0.0;0.20512820512820518;0.06533898012498131;0.05037459208530588;0.0;0.0;3.0;0.0;1.0;0.0;0.0;0.0;1.0
0.14;0.25;0.25;0.2564102564102564;0.07092055746722982;0.10696557429792711;0.0;0.035454545454545454;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.62;1.0;1.0;0.20512820512820518;0.40171245094541563;0.44735027807142524;0.22522522522522523;0.22727272727272727;2.0;1.0;0.0;1.0;0.0;0.0;1.0
0.37999999999999995;0.25;0.25;0.28205128205128205;0.11865742925206864;0.14021349450751483;0.5241441441441441;0.0013636363636363635;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.5599999999999999;0.75;0.0;0.41025641025641024;0.06643227877964854;0.10696557429792711;0.0;0.2868181818181818;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.02;0.5;0.5;0.07692307692307698;0.1505529789511238;0.2058762697063014;0.25675675675675674;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.07999999999999999;0.25;0.5;0.10256410256410253;0.3129308459829906;0.32083352484257943;0.15846846846846846;0.16172727272727272;3.0;0.0;0.0;1.0;0.0;0.0;1.0
0.58;0.25;0.25;0.6153846153846153;0.06810675198232309;0.10863745001608678;0.026216216216216216;0.026454545454545453;1.0;0.0;1.0;0.0;1.0;0.0;0.0
0.039999999999999994;0.5;0.5;0.02564102564102566;0.22977685199037895;0.27709472813347424;0.1518918918918919;0.12727272727272726;2.0;1.0;1.0;0.0;0.0;0.0;1.0
0.45999999999999996;0.75;0.0;0.5897435897435898;0.06643227877964854;0.10696557429792711;0.0;0.0;2.0;1.0;1.0;0.0;0.0;0.0;1.0
0.7;0.5;0.5;0.1282051282051282;0.20114393564498867;0.2666613044077768;0.4320720720720721;0.3090909090909091;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.09999999999999999;0.5;0.5;0.23076923076923073;0.21790593028207106;0.2647940892586294;0.14198198198198198;0.11027272727272727;3.0;1.0;0.0;1.0;0.0;0.0;1.0
0.7799999999999999;0.5;0.5;0.5897435897435898;0.8236566812056207;0.905903847037735;0.963963963963964;0.0002727272727272727;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.07999999999999999;0.5;0.5;0.717948717948718;0.34786461510133154;0.3819517856322103;0.150990990990991;0.11836363636363635;3.0;0.0;1.0;0.0;0.0;0.0;1.0
0.3;0.5;0.5;0.3076923076923077;0.8146398444063389;0.7263524382957209;0.3963963963963964;0.32245454545454544;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.7;0.25;0.25;0.6153846153846153;0.06867641812343918;0.11368754883485775;0.10540540540540541;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0
0.3;0.5;0.5;0.28205128205128205;0.08844786116257927;0.13426138713977112;0.10333333333333333;0.1818181818181818;2.0;0.0;1.0;0.0;0.0;0.0;1.0
0.02;1.0;1.0;0.5897435897435898;0.11582060695337945;0.1546686124006067;0.0;0.15009090909090908;3.0;0.0;0.0;1.0;0.0;0.0;1.0
0.37999999999999995;1.0;1.0;0.8205128205128206;0.8615481108950088;0.9157512524704693;0.5675675675675675;0.49999999999999994;1.0;1.0;0.0;1.0;1.0;0.0;0.0
0.5399999999999999;0.25;0.25;0.46153846153846156;0.10972690550447102;0.10696557429792711;0.0;0.36072727272727273;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.18;0.0;0.0;0.15384615384615385;0.054923871888414494;0.13888059015489268;0.6806306306306307;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.3;0.25;0.25;0.41025641025641024;0.07149597781179151;0.11616950866387829;0.14432432432432432;0.07636363636363636;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.09999999999999999;0.5;0.5;0.05128205128205132;0.3291001576651744;0.37613181964425246;0.1745045045045045;0.11827272727272727;2.0;0.0;1.0;0.0;0.0;0.0;1.0
0.16;0.5;0.5;0.3589743589743589;0.5482029622639338;0.6010364480397113;0.3262162162162162;0.32699999999999996;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.7;0.25;0.25;0.564102564102564;0.08925920384841127;0.15477777267086457;0.7512612612612612;0.3085454545454545;1.0;0.0;0.0;1.0;1.0;0.0;0.0
0.27999999999999997;0.5;0.5;0.15384615384615385;0.5613455629337231;0.6016799191064944;0.36315315315315316;0.9096363636363636;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.07999999999999999;0.5;0.5;0.02564102564102566;0.17416247568849044;0.21129981155490188;0.12711711711711712;0.10854545454545454;3.0;0.0;1.0;0.0;1.0;0.0;0.0
0.02;0.5;0.5;0.4358974358974359;0.1698525773077233;0.2182343613549662;0.15306306306306305;0.13272727272727272;2.0;1.0;0.0;1.0;1.0;0.0;0.0
0.25999999999999995;0.0;0.0;0.28205128205128205;0.07029910349510318;0.16563634692282944;0.92;0.07727272727272727;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.07999999999999999;0.5;0.5;0.02564102564102566;0.3236336643918382;0.34972652479661714;0.1591891891891892;0.12381818181818181;3.0;1.0;1.0;0.0;0.0;0.0;1.0
0.09999999999999999;1.0;1.0;0.1282051282051282;0.39260930109444947;0.42415084800294156;0.0;0.45454545454545453;2.0;0.0;1.0;0.0;0.0;0.0;1.0
0.11999999999999998;0.25;0.25;0.07692307692307698;0.09854073400619152;0.10696557429792711;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0
0.14;0.25;0.25;0.3846153846153846;0.10157895342547732;0.12340281288780622;0.2577477477477477;0.2980909090909091;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.6799999999999999;0.25;0.25;0.7948717948717948;0.07053502583637347;0.12001884450981294;0.20468468468468468;0.06563636363636363;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.7;0.75;0.0;0.3589743589743589;0.06583959582474998;0.10637381072758192;0.0;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.6399999999999999;0.5;0.5;0.2564102564102564;0.6756815853981333;0.7299317461047019;0.8342342342342343;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
0.07999999999999999;0.5;0.5;0.6666666666666666;0.1426409492134004;0.19154754791561335;0.18018018018018017;0.0909090909090909;3.0;0.0;0.0;1.0;1.0;0.0;0.0
0.5399999999999999;1.0;1.0;0.5128205128205129;0.847122322856847;0.9028703405800431;0.5855855855855856;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.18;0.5;0.5;0.07692307692307698;0.3663873959927727;0.4096957301098497;0.18018018018018017;0.24336363636363634;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.07999999999999999;0.5;0.5;0.5128205128205129;0.17584845729805623;0.21781495610608081;0.12072072072072072;0.11863636363636362;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.039999999999999994;0.25;1.0;0.07692307692307698;0.17115302728643272;0.20818587121386223;0.0;0.11927272727272727;1.0;1.0;0.0;1.0;0.0;0.0;1.0
0.45999999999999996;0.25;0.25;0.17948717948717952;0.06830814910291969;0.1088385347244565;0.02936936936936937;0.029636363636363634;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.14;1.0;0.5;0.1282051282051282;0.14715799891820974;0.1959771567771292;0.18018018018018017;0.15454545454545454;2.0;1.0;0.0;1.0;0.0;0.0;1.0
0.45999999999999996;0.5;0.5;0.4358974358974359;0.3556040187356864;0.4025313692145057;0.18018018018018017;0.2727272727272727;2.0;0.0;1.0;0.0;0.0;0.0;1.0
0.07999999999999999;1.0;1.0;0.41025641025641024;0.33114865409181404;0.3711104472123914;0.09009009009009009;0.3668181818181818;3.0;1.0;0.0;1.0;0.0;0.0;1.0
0.8799999999999999;0.75;0.0;0.4871794871794871;0.06643227877964854;0.10696557429792711;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0
0.2;0.75;0.0;0.6923076923076924;0.06643227877964854;0.10696557429792711;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
0.02;0.5;0.5;0.15384615384615385;0.17642387764261794;0.21590752401525948;0.1264864864864865;0.10272727272727272;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.02;0.75;0.0;0.05128205128205132;0.06643227877964854;0.10696557429792711;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.37999999999999995;0.5;0.5;0.7948717948717948;0.7002635425178092;0.6787930321275911;0.32144144144144143;0.32590909090909087;3.0;0.0;0.0;1.0;0.0;0.0;1.0
0.07999999999999999;0.5;0.5;0.7692307692307693;0.08569159771212871;0.12936641081031391;0.09009009009009009;0.0969090909090909;2.0;1.0;0.0;1.0;1.0;0.0;0.0
0.039999999999999994;0.75;0.0;0.05128205128205132;0.08944909256211664;0.13939766511927196;0.5085585585585586;0.31890909090909086;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.45999999999999996;0.75;0.25;0.5128205128205129;0.06697892810698215;0.12202969159351014;0.23621621621621622;0.3000909090909091;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.039999999999999994;0.5;0.5;0.02564102564102566;0.23015087521434408;0.257175851450108;0.18018018018018017;0.12727272727272726;2.0;0.0;1.0;0.0;0.0;0.0;1.0
0.45999999999999996;0.5;0.5;0.33333333333333337;0.12785264635816465;0.17610998759020086;0.13513513513513514;0.16363636363636364;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.27999999999999997;0.5;0.5;0.15384615384615385;0.1668086036849919;0.2180907294204164;0.22522522522522523;0.2727272727272727;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.39999999999999997;0.5;0.5;0.3076923076923077;0.10766690067094012;0.15291055752171714;0.13513513513513514;0.13636363636363635;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.07999999999999999;0.25;0.25;0.7692307692307693;0.07075943977075254;0.10868915751252471;0.02702702702702703;0.5345454545454545;3.0;1.0;1.0;0.0;1.0;0.0;0.0
0.07999999999999999;0.5;0.5;0.07692307692307698;0.35875156802043895;0.3950510180631521;0.2126126126126126;0.15454545454545454;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.45999999999999996;0.75;0.0;0.6666666666666666;0.06643227877964854;0.10696557429792711;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0
0.33999999999999997;0.25;0.25;0.17948717948717952;0.07697397949201892;0.10696557429792711;0.0;0.03781818181818181;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.07999999999999999;0.75;1.0;0.05128205128205132;0.1247281138871946;0.16920416417704648;0.09009009009009009;0.9090909090909091;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.31999999999999995;0.0;0.0;0.20512820512820518;0.13639763847490594;0.16441834811784714;0.9009009009009009;0.9090909090909091;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.07999999999999999;0.5;0.5;0.17948717948717952;0.09519754180428804;0.14093739945764583;0.09009009009009009;0.13636363636363635;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.31999999999999995;0.5;0.5;0.15384615384615385;0.17731002497324294;0.22366939375833067;0.14963963963963964;0.10909090909090909;2.0;1.0;1.0;0.0;0.0;0.0;1.0
0.14;0.75;1.0;0.05128205128205132;0.11918681596906541;0.16741738291124697;0.14864864864864866;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.25999999999999995;0.5;0.5;0.28205128205128205;0.5649016606631144;0.5559130394815461;0.31126126126126125;0.2827272727272727;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.6799999999999999;0.75;0.25;0.5128205128205129;0.06762915309633688;0.12366135036999587;0.2618018018018018;0.0909090909090909;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.039999999999999994;0.5;0.5;0.1282051282051282;0.11830066863844038;0.16675093073493588;0.15315315315315314;0.13636363636363635;3.0;0.0;1.0;0.0;0.0;0.0;1.0
0.25999999999999995;0.5;0.5;0.33333333333333337;0.20421092608150254;0.2681148595854208;0.45045045045045046;0.45454545454545453;1.0;0.0;0.0;1.0;1.0;0.0;0.0
0.37999999999999995;0.5;0.5;0.41025641025641024;0.6730404060165951;0.6979822585834444;0.36036036036036034;0.2954545454545454;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.039999999999999994;1.0;1.0;0.5128205128205129;0.2065874121045424;0.26469067426575354;0.3153153153153153;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.07999999999999999;1.0;0.25;0.15384615384615385;0.06867641812343918;0.10920623247690399;0.03513513513513514;0.07090909090909091;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.5599999999999999;0.25;0.25;0.6666666666666666;0.07353296583153994;0.10924070414119594;0.03567567567567568;0.036;3.0;0.0;0.0;1.0;1.0;0.0;0.0
0.09999999999999999;0.5;0.5;0.6410256410256411;0.18812217324755734;0.24372041182148274;0.2702702702702703;0.13636363636363635;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.2;0.5;0.5;0.15384615384615385;0.6512895169921628;0.709041917543779;0.4954954954954955;0.3545454545454545;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.18;0.25;1.0;0.15384615384615385;0.6553692472351053;0.6633784529117065;0.28522522522522525;0.0;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.16;0.5;0.5;0.3589743589743589;0.48137939764998333;0.5312772900675644;0.3153153153153153;0.3181818181818182;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.07999999999999999;0.5;0.5;0.02564102564102566;0.2277801433947499;0.27410718389483846;0.13603603603603603;0.1310909090909091;2.0;0.0;1.0;0.0;0.0;0.0;1.0
0.5199999999999999;0.5;0.5;0.41025641025641024;0.28333697766218224;0.29884060302431403;0.45045045045045046;0.1818181818181818;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.58;0.25;0.25;0.23076923076923073;0.07039117075023305;0.12581008411086086;0.29621621621621624;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.07999999999999999;0.75;0.0;0.07692307692307698;0.06235254853670607;0.10289217263409478;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0
0.7;0.75;0.0;0.20512820512820518;0.06643227877964854;0.10696557429792711;0.0;0.006999999999999999;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.24000000000000002;0.75;1.0;0.8974358974358975;0.4382516428250837;0.4860274854069955;0.2702702702702703;0.2727272727272727;3.0;1.0;0.0;1.0;1.0;0.0;0.0
0.14;0.0;0.25;0.23076923076923073;0.10203353549768106;0.10754010203612631;0.04540540540540541;0.04545454545454545;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.07999999999999999;0.75;1.0;0.23076923076923073;0.3475826591324963;0.38159557843452685;0.0;0.13636363636363635;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.02;0.5;0.5;0.02564102564102566;0.15850528811296655;0.17948246541343016;0.10918918918918918;0.10918181818181817;2.0;0.0;1.0;0.0;0.0;0.0;1.0
0.14;0.5;0.5;0.20512820512820518;0.5145869057346392;0.5769924621960748;0.5225225225225225;0.0909090909090909;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.09999999999999999;0.5;0.5;0.07692307692307698;0.4003141795081307;0.4395654272188261;0.22522522522522523;0.14545454545454545;2.0;1.0;1.0;0.0;1.0;0.0;0.0
0.02;0.5;0.5;0.10256410256410253;0.1276685118479049;0.1740531782874477;0.10810810810810811;0.14481818181818182;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.18;0.75;1.0;0.4358974358974359;0.1497704072825199;0.18717539182791745;0.0;0.14545454545454545;2.0;1.0;1.0;0.0;1.0;0.0;0.0
0.24000000000000002;0.75;0.25;0.33333333333333337;0.06643227877964854;0.13796709105115595;0.48612612612612616;0.45454545454545453;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.6;0.5;0.5;0.28205128205128205;0.41111481937555383;0.4640173277565841;0.9027027027027027;0.5482727272727272;1.0;0.0;0.0;1.0;0.0;0.0;1.0
0.09999999999999999;1.0;0.5;0.15384615384615385;0.17935852139988262;0.22386473318931838;0.1209009009009009;0.15127272727272725;1.0;1.0;1.0;0.0;0.0;0.0;1.0
0.33999999999999997;0.25;0.25;0.20512820512820518;0.13194963921144398;0.10810888449694352;0.01792792792792793;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.07999999999999999;0.5;0.5;0.3846153846153846;0.3414256614456861;0.21103552879533025;0.18018018018018017;0.0909090909090909;2.0;0.0;0.0;1.0;1.0;0.0;0.0
0.07999999999999999;0.75;1.0;0.07692307692307698;0.2745388005938338;0.3206209495794457;0.17117117117117117;0.12727272727272726;1.0;1.0;1.0;0.0;0.0;0.0;1.0
0.27999999999999997;0.0;0.0;0.33333333333333337;0.06643227877964854;0.10696557429792711;0.0;0.0;2.0;0.0;1.0;0.0;1.0;0.0;0.0
0.02;0.5;0.5;0.02564102564102566;0.17319001530618117;0.2186882382681436;0.13513513513513514;0.09381818181818181;1.0;0.0;1.0;0.0;0.0;0.0;1.0
0.98;0.0;0.0;0.33333333333333337;0.06880301059924275;0.107758422576642;0.012432432432432432;0.209;1.0;0.0;1.0;0.0;1.0;0.0;0.0
0.039999999999999994;0.75;1.0;0.02564102564102566;0.2333617207369984;0.27504940938548517;0.09009009009009009;0.007727272727272727;3.0;1.0;1.0;0.0;0.0;0.0;1.0
0.33999999999999997;0.0;0.0;0.4358974358974359;0.0707479313638613;0.10696557429792711;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0
0.22;0.5;0.5;0.1282051282051282;0.6839388673425938;0.7422668566438387;0.45045045045045046;0.45454545454545453;2.0;0.0;0.0;1.0;0.0;0.0;1.0
0.18;0.25;0.25;0.6666666666666666;0.06867641812343918;0.11542836788160132;0.1327027027027027;0.035454545454545454;1.0;0.0;0.0;1.0;1.0;0.0;0.0
0.39999999999999997;0.25;0.25;0.5128205128205129;0.0842012590197139;0.11607758422576642;0.1428828828828829;0.03118181818181818;2.0;1.0;1.0;0.0;1.0;0.0;0.0
0.14;0.5;0.5;0.07692307692307698;0.5361191350281381;0.5755159259089029;0.2882882882882883;0.2727272727272727;2.0;1.0;1.0;0.0;0.0;0.0;1.0
0.6399999999999999;0.25;0.25;0.7435897435897435;0.11748357174916277;0.13188284230362643;0.39144144144144144;0.25945454545454544;1.0;0.0;1.0;0.0;1.0;0.0;0.0
0.42;0.5;0.5;0.07692307692307698;0.6741164420609255;0.73272395091235;0.45045045045045046;0.45909090909090905;1.0;0.0;0.0;1.0;0.0;0.0;1.0
